Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
7/23/18,1,3,2,4,10,10,2,5,2,7,1,6,2,7,0,2,2,3,3,7,51 or more,Male,662.4
7/23/18,4,3,5,10,10,10,0,5,1,8,3,7,3,7,4,5,1,10,1,3,21 to 35,Female,683
7/23/18,3,3,10,6,10,10,2,2,1,9,7,10,2,7,6,2,2,10,1,5,21 to 35,Female,709.1
7/23/18,2,3,6,6,6,10,7,0,1,8,6,6,5,8,0,2,2,1,3,5,21 to 35,Female,688.1
7/23/18,4,1,3,6,10,10,4,2,1,10,3,10,1,6,10,0,2,10,6,3,36 to 50,Female,703.8
7/23/18,5,5,10,10,5,10,8,5,1,8,3,5,10,8,10,2,2,10,8,7,21 to 35,Female,733.8
7/23/18,1,0,3,6,10,10,2,5,2,4,6,7,0,7,8,0,2,10,1,5,51 or more,Female,674.5
7/23/18,3,3,5,10,3,10,4,5,1,5,5,9,2,8,10,1,2,7,2,2,36 to 50,Female,685.3
7/23/18,5,2,10,10,10,10,5,2,1,8,8,6,1,8,10,1,2,10,1,10,36 to 50,Female,727.2
7/23/18,2,4,2,1,8,10,1,1,2,7,7,4,10,5,10,6,2,3,10,0,36 to 50,Male,631
7/23/18,4,4,2,10,10,10,2,5,2,7,2,5,1,6,10,5,2,2,0,2,36 to 50,Female,638.2
7/23/18,4,2,10,4,10,10,10,5,1,10,10,10,2,8,0,0,2,10,10,4,36 to 50,Female,772.2
7/23/18,4,4,6,7,10,10,10,3,1,8,3,8,3,8,10,5,2,10,5,2,36 to 50,Female,702.1
7/23/18,5,1,10,10,10,10,1,5,2,8,0,8,0,6,8,2,2,8,8,4,51 or more,Female,701.7
7/23/18,5,4,7,4,10,4,5,4,1,6,5,10,4,6,10,1,2,4,10,3,21 to 35,Female,695.3
7/23/18,2,2,10,8,6,7,8,3,1,8,2,4,5,9,5,2,2,10,4,3,21 to 35,Female,704.9
7/23/18,5,4,6,6,3,10,5,2,2,6,2,7,5,7,10,2,2,4,4,2,21 to 35,Female,650.7
7/23/18,4,1,10,10,6,10,3,2,1,7,2,10,2,8,2,2,2,7,2,6,21 to 35,Male,716.1
7/23/18,5,1,6,10,10,10,5,3,1,10,10,5,10,7,1,2,2,6,8,7,36 to 50,Female,759.1
7/23/18,5,2,5,7,10,10,2,5,2,7,6,7,0,7,0,1,2,2,3,5,36 to 50,Female,693.2
7/23/18,5,2,5,10,3,10,3,1,1,8,4,8,5,7,0,1,2,2,1,7,36 to 50,Female,700.2
7/23/18,5,1,10,10,5,10,5,5,1,10,8,4,10,6,0,3,2,10,10,5,51 or more,Female,763.8
7/23/18,3,4,2,10,6,10,2,5,2,5,4,4,5,6,2,2,1,4,2,2,21 to 35,Female,641.4
7/23/18,3,3,8,10,10,10,3,5,2,5,3,4,5,8,5,2,2,8,1,5,36 to 50,Female,687.7
7/23/18,2,2,10,5,2,10,3,2,1,3,4,2,1,6,0,2,2,3,5,7,21 to 35,Female,669.9
7/23/18,2,2,2,6,2,5,1,2,2,9,2,10,0,6,7,1,2,6,2,7,36 to 50,Male,639.2
7/23/18,1,3,8,2,0,8,3,5,2,6,1,8,1,8,10,2,1,7,1,10,21 to 35,Male,627.3
7/23/18,5,4,2,0,10,10,3,2,2,0,6,10,0,5,1,1,2,0,1,1,51 or more,Male,635.6
7/23/18,2,4,5,8,6,10,5,5,2,7,4,5,10,7,0,8,2,5,4,5,36 to 50,Female,680.9
7/23/18,2,1,10,10,10,10,10,5,1,5,7,6,1,9,0,2,2,10,8,4,36 to 50,Female,751.2
7/23/18,5,1,3,3,2,10,4,0,2,5,1,1,10,7,0,2,2,10,0,7,36 to 50,Male,663.1
7/23/18,5,2,1,4,0,2,1,3,1,2,0,6,5,8,2,0,1,1,0,10,36 to 50,Male,632
7/23/18,3,3,10,5,5,7,8,1,1,7,5,10,5,8,0,2,2,10,3,8,21 to 35,Male,719.5
7/23/18,1,3,3,1,3,10,2,0,2,4,0,4,0,7,3,6,1,5,0,3,21 to 35,Female,578.7
7/23/18,3,2,9,2,9,6,4,1,2,5,1,4,3,9,4,1,2,6,3,8,Less than 20,Female,662.4
7/23/18,5,3,8,8,10,10,8,5,1,9,3,10,5,8,10,2,2,5,3,8,51 or more,Female,729.7
7/23/18,4,3,3,3,10,10,0,1,1,7,0,5,0,6,0,8,2,4,0,5,51 or more,Female,646.7
7/23/18,1,2,3,1,4,10,3,3,1,8,1,5,10,7,10,0,1,5,3,10,21 to 35,Male,655.4
7/23/18,1,4,10,8,4,3,2,0,1,3,2,8,1,7,0,1,2,4,0,3,21 to 35,Female,645.8
7/23/18,5,5,5,3,10,10,2,1,1,1,5,8,2,8,8,0,1,2,1,3,21 to 35,Female,639.2
7/23/18,3,2,5,10,2,10,2,3,2,5,1,5,1,7,0,1,2,10,1,5,36 to 50,Female,667.3
7/23/18,3,1,2,5,10,10,3,2,2,8,4,5,3,8,8,2,1,2,2,2,36 to 50,Female,635.2
7/23/18,2,4,9,10,10,10,5,1,2,9,2,1,0,8,10,10,2,8,6,8,51 or more,Female,654.8
7/23/18,3,0,10,8,6,10,3,5,2,8,2,7,3,9,0,5,1,7,1,5,21 to 35,Female,683.4
7/23/18,4,2,1,4,4,3,5,4,1,6,1,10,6,8,1,1,2,3,10,9,51 or more,Male,700.8
7/23/18,5,1,7,10,9,3,5,5,1,3,3,4,8,6,0,0,2,10,2,9,51 or more,Female,728.1
7/24/18,3,2,10,6,5,7,7,1,1,2,5,7,3,7,4,4,2,10,4,4,21 to 35,Female,688.1
7/24/18,4,2,5,8,8,10,3,1,2,8,2,6,7,6,0,0,2,6,1,2,36 to 50,Female,679.2
7/24/18,2,3,10,5,5,10,4,5,1,7,4,8,5,5,8,2,2,10,8,10,51 or more,Male,715.1
7/24/18,3,2,7,4,4,5,3,5,2,3,1,4,2,7,5,1,2,10,2,7,51 or more,Female,656.9
7/24/18,3,3,2,2,2,4,2,1,1,6,2,2,3,7,8,3,2,4,2,7,36 to 50,Male,624.2
7/25/18,1,3,2,4,4,6,2,1,2,4,0,5,2,7,5,7,1,5,1,6,21 to 35,Male,587.4
7/25/18,3,2,5,6,5,3,4,5,2,7,6,5,3,7,2,5,1,3,1,4,36 to 50,Female,638.4
7/25/18,5,4,6,3,10,5,3,1,1,4,2,10,10,7,4,4,2,10,1,6,36 to 50,Female,688.7
7/25/18,1,5,6,7,10,10,8,3,2,2,2,5,7,7,10,5,2,9,4,10,36 to 50,Male,665.6
7/25/18,4,3,10,10,10,6,5,5,2,8,2,6,5,6,0,0,2,10,4,10,36 to 50,Female,723.4
7/25/18,2,4,2,6,5,10,8,5,1,5,2,4,5,5,7,1,1,6,1,3,21 to 35,Male,648
7/25/18,2,1,10,3,10,4,3,2,1,8,7,7,1,7,0,2,1,4,7,10,51 or more,Female,691.5
7/25/18,5,3,10,8,4,10,7,0,1,6,4,5,3,8,0,0,1,5,3,6,21 to 35,Male,687.9
7/25/18,5,3,0,10,5,10,0,5,1,7,8,5,4,7,10,8,2,3,3,8,21 to 35,Female,675.8
7/25/18,3,1,2,6,4,4,2,5,2,3,3,5,10,8,5,4,2,1,3,3,36 to 50,Female,647.1
7/26/18,3,1,8,10,4,10,3,2,2,7,3,5,5,7,0,1,2,7,1,1,51 or more,Female,679.2
7/26/18,2,1,10,10,10,7,2,5,2,7,6,2,4,6,3,4,1,10,3,8,51 or more,Female,681.8
7/26/18,4,4,2,10,4,10,6,1,1,9,5,7,2,6,10,0,2,10,1,10,21 to 35,Male,689.6
7/26/18,5,2,3,7,10,10,5,4,1,7,2,10,0,7,0,4,2,10,2,5,51 or more,Female,714.2
7/26/18,5,1,10,5,10,10,6,5,2,7,4,4,10,9,0,1,2,3,4,7,36 to 50,Female,727
7/27/18,1,4,6,1,3,3,0,0,2,3,0,3,2,7,10,2,2,3,1,1,21 to 35,Male,571.7
7/27/18,5,3,10,10,10,8,3,5,2,8,2,6,2,8,0,6,2,9,8,8,51 or more,Female,717
7/27/18,1,4,2,4,2,4,1,4,2,4,0,2,2,8,3,1,1,2,0,0,36 to 50,Female,578.5
7/27/18,4,5,2,5,1,3,5,1,2,2,3,5,1,7,0,10,1,3,1,10,21 to 35,Female,594.2
7/27/18,5,1,5,3,2,5,2,0,1,7,2,3,1,8,0,1,2,3,2,2,21 to 35,Male,651.8
7/28/18,4,5,8,2,4,6,2,0,2,4,3,5,4,8,0,5,2,8,2,7,36 to 50,Female,642
7/28/18,4,2,10,6,3,2,4,5,2,8,3,7,1,7,4,0,2,8,4,4,21 to 35,Female,677.9
7/29/18,3,2,1,1,3,4,3,1,2,1,2,5,1,8,2,2,2,5,2,5,51 or more,Male,616.5
7/29/18,2,2,1,1,1,5,2,2,2,2,2,3,1,8,2,2,2,5,1,3,51 or more,Male,605.9
7/29/18,4,3,2,3,3,2,2,1,2,1,1,3,0,5,0,9,1,2,0,4,36 to 50,Female,567.9
7/29/18,5,5,10,5,5,10,4,5,1,9,2,10,6,8,0,1,2,10,5,7,36 to 50,Female,734.8
7/29/18,5,3,4,3,3,10,3,0,2,7,2,8,0,7,4,1,2,5,1,7,51 or more,Male,647.5
7/29/18,2,2,6,5,2,10,3,2,1,8,3,3,5,8,0,7,2,5,2,7,36 to 50,Female,672.2
7/29/18,3,1,6,3,7,6,5,5,2,3,4,4,5,7,5,2,2,4,3,6,51 or more,Male,665.4
7/29/18,4,1,7,6,10,6,3,5,2,6,6,5,6,7,5,3,2,5,4,8,51 or more,Male,694.5
7/29/18,1,5,3,3,1,1,2,2,2,5,7,2,1,6,1,3,2,3,1,6,36 to 50,Female,601.9
7/29/18,1,2,1,2,3,10,2,1,2,2,4,2,2,7,1,2,2,2,2,3,21 to 35,Female,612.3
7/30/18,4,0,9,8,10,3,8,3,1,7,2,4,2,7,7,1,2,10,4,8,36 to 50,Female,713
7/30/18,2,4,5,3,10,10,10,5,2,9,5,5,10,7,0,1,2,6,4,10,36 to 50,Female,714.9
7/30/18,2,1,2,5,2,5,5,1,1,5,3,5,4,6,4,10,2,10,3,4,Less than 20,Male,646.7
7/31/18,3,2,1,7,7,9,4,3,2,10,3,4,3,8,0,2,2,6,2,10,36 to 50,Female,682.6
7/31/18,2,1,6,4,3,4,4,0,1,7,4,10,1,6,0,0,2,6,3,7,21 to 35,Male,678.3
08/01/2018,5,5,10,10,10,5,5,5,1,6,5,10,2,6,5,0,2,10,2,5,51 or more,Female,719.1
08/01/2018,2,0,7,5,10,6,10,5,1,10,1,5,5,5,4,0,2,10,2,10,51 or more,Male,726.4
08/01/2018,4,1,10,4,10,8,3,5,1,8,4,10,10,7,0,1,2,2,7,10,51 or more,Male,748.2
08/01/2018,4,1,6,3,10,4,4,5,2,7,2,8,6,6,0,4,2,6,3,10,51 or more,Male,694.9
08/02/2018,5,1,2,2,1,2,1,3,1,6,0,10,5,7,0,1,2,1,2,10,51 or more,Female,670
08/02/2018,2,3,7,6,5,5,5,4,2,5,2,5,3,7,10,9,2,5,4,7,21 to 35,Female,636.7
08/02/2018,4,2,4,4,10,4,10,1,1,5,2,6,4,7,0,4,2,6,1,0,36 to 50,Female,674.3
08/03/2018,4,1,2,7,8,10,8,5,1,10,8,10,10,7,0,0,2,7,3,7,36 to 50,Female,756.7
08/03/2018,1,1,8,6,1,1,1,0,1,5,3,9,1,7,0,0,1,4,0,7,21 to 35,Male,637.5
08/03/2018,3,2,10,2,10,10,5,5,1,8,3,5,2,7,0,0,2,5,7,4,21 to 35,Female,716.6
08/04/2018,5,2,3,7,7,3,3,4,2,3,1,4,5,6,9,5,2,4,1,7,21 to 35,Female,638
08/04/2018,5,3,8,2,1,10,2,0,1,6,2,5,0,6,10,1,2,10,1,2,21 to 35,Female,645
08/04/2018,5,2,4,10,6,3,2,5,2,3,2,7,1,7,0,4,2,5,1,7,51 or more,Female,666
08/04/2018,5,4,10,4,8,7,5,1,1,7,3,6,0,8,7,5,2,9,5,5,36 to 50,Female,681.3
08/04/2018,1,5,0,5,5,10,4,2,1,5,3,9,5,6,2,7,1,7,8,3,36 to 50,Female,644.1
08/05/2018,2,1,3,2,2,5,5,1,2,7,4,7,4,7,0,0,2,4,4,3,21 to 35,Male,650.7
08/05/2018,5,5,10,10,3,3,4,5,2,7,0,7,1,6,0,5,2,5,1,3,36 to 50,Male,657.3
08/05/2018,2,3,5,1,0,2,2,3,1,4,4,8,1,9,0,10,2,4,4,10,21 to 35,Male,646.2
08/05/2018,1,1,2,10,1,2,4,1,1,2,7,2,5,7,0,1,2,1,2,7,21 to 35,Female,653.1
08/05/2018,3,3,10,7,10,7,5,5,2,9,4,10,2,8,0,1,2,10,3,7,36 to 50,Female,719.5
08/05/2018,2,5,0,4,5,7,1,5,1,4,6,7,1,7,8,3,1,6,3,5,21 to 35,Female,630.3
08/06/2018,2,4,7,3,6,4,4,3,2,3,2,1,5,5,5,6,2,4,2,3,21 to 35,Female,613.4
08/06/2018,5,2,6,5,10,2,8,2,1,8,4,8,8,8,6,6,2,6,6,10,21 to 35,Male,712.3
08/06/2018,2,2,5,10,10,10,10,5,2,10,6,10,10,8,0,2,2,10,10,7,51 or more,Male,758.6
08/06/2018,2,3,5,10,10,10,10,5,2,10,6,10,10,8,0,1,2,10,10,6,51 or more,Male,755.2
08/06/2018,5,2,5,3,4,3,4,3,1,4,5,6,0,7,3,2,2,3,5,10,21 to 35,Male,676
08/07/2018,1,2,4,8,6,6,6,4,1,8,4,4,4,6,3,1,2,9,4,9,36 to 50,Male,699.2
08/07/2018,3,3,4,4,1,2,5,5,2,4,5,2,1,7,9,2,2,10,4,10,36 to 50,Female,644.6
08/07/2018,1,4,2,1,2,4,2,1,1,5,1,8,1,5,0,2,1,3,0,2,21 to 35,Female,597.8
08/07/2018,5,3,10,1,6,3,1,1,1,8,2,7,1,9,0,10,2,4,5,10,51 or more,Female,671.5
08/07/2018,3,3,2,5,10,10,1,4,2,1,3,10,0,8,10,2,2,4,2,1,36 to 50,Female,637.9
08/07/2018,2,5,8,2,0,8,0,5,2,0,1,10,0,7,0,6,2,2,2,6,51 or more,Female,622.4
08/07/2018,5,5,5,10,1,5,0,5,1,7,2,10,0,7,10,7,2,10,2,7,36 to 50,Female,664.9
08/07/2018,3,4,10,3,10,3,4,2,1,1,2,4,7,7,4,2,2,10,1,7,36 to 50,Female,673.9
08/07/2018,2,5,2,8,10,10,6,2,1,3,2,1,0,7,0,3,1,5,0,10,36 to 50,Female,646.1
08/08/2018,2,5,3,4,4,7,5,1,2,7,6,10,5,8,0,1,2,8,3,6,36 to 50,Female,668.5
08/08/2018,4,1,8,3,10,2,4,5,1,8,2,5,5,7,2,2,2,4,6,10,21 to 35,Male,709.8
08/08/2018,1,5,2,3,10,10,2,5,2,4,2,7,1,5,3,3,2,10,8,4,21 to 35,Female,655.4
08/08/2018,3,5,2,4,4,3,0,2,1,2,0,3,1,5,4,5,1,2,0,1,21 to 35,Male,576.4
08/08/2018,2,3,3,3,4,10,6,0,1,9,7,10,5,8,0,1,1,8,1,4,Less than 20,Male,675.3
08/08/2018,4,4,1,2,5,6,0,0,2,3,3,6,0,6,6,0,1,0,0,2,Less than 20,Male,577.2
08/08/2018,1,3,10,4,2,5,4,0,1,3,2,7,4,6,10,0,1,4,0,1,Less than 20,Male,611.4
08/08/2018,4,4,3,4,2,10,3,0,1,7,1,6,5,7,0,1,2,0,2,1,Less than 20,Female,648.8
08/08/2018,5,4,6,5,3,10,8,1,1,7,2,5,0,8,0,1,2,4,0,5,Less than 20,Female,676
08/08/2018,5,3,7,7,1,10,5,1,1,9,2,5,1,7,0,1,2,8,0,1,Less than 20,Female,679.2
08/08/2018,3,3,4,8,7,10,7,1,1,8,7,10,5,7,2,3,2,10,7,5,Less than 20,Male,721
08/08/2018,3,4,3,3,2,10,2,0,1,7,1,7,5,7,0,2,2,1,2,1,Less than 20,Female,643.9
08/08/2018,3,5,2,10,4,8,2,0,1,3,2,5,4,7,0,4,2,4,2,2,Less than 20,Female,643.5
08/08/2018,4,4,0,1,0,8,0,0,2,0,2,6,0,7,6,0,2,0,1,1,Less than 20,Male,580.8
08/08/2018,5,3,2,7,3,10,6,3,1,8,4,5,1,9,0,1,2,8,1,3,Less than 20,Female,693.2
08/08/2018,5,3,4,6,0,9,4,2,1,3,3,5,2,7,0,2,1,0,7,5,Less than 20,Male,650.3
08/08/2018,2,4,3,5,1,10,5,0,1,5,2,5,1,7,0,1,2,7,1,7,Less than 20,Male,655.4
08/08/2018,2,1,8,8,2,9,2,0,1,4,2,4,1,7,0,1,2,2,3,1,Less than 20,Female,655.2
08/08/2018,0,5,0,0,0,0,0,0,2,0,0,10,0,2,10,10,1,0,0,0,Less than 20,Male,499
08/08/2018,3,2,6,6,5,7,8,3,1,7,6,6,3,8,3,3,2,6,4,5,Less than 20,Male,698.3
08/09/2018,1,5,0,1,0,10,1,0,1,1,0,7,0,7,0,1,1,0,0,10,Less than 20,Female,594.6
08/09/2018,4,0,5,8,7,9,5,0,2,7,2,7,4,6,0,1,1,2,7,9,Less than 20,Male,674.3
08/09/2018,5,3,10,3,3,10,4,1,1,7,1,10,3,8,5,1,2,8,2,2,Less than 20,Female,685.5
08/09/2018,5,0,2,5,5,10,2,2,1,3,0,10,10,8,0,6,2,2,1,3,Less than 20,Male,682.1
08/09/2018,2,3,8,10,10,10,2,1,1,5,2,3,1,7,0,2,2,5,1,2,51 or more,Female,672
08/09/2018,3,5,4,6,0,10,2,0,1,4,3,8,1,7,10,0,1,0,3,2,Less than 20,Male,608.4
08/09/2018,1,5,0,1,0,10,1,0,1,0,0,7,0,7,0,1,1,0,0,10,Less than 20,Female,592.9
08/09/2018,5,3,2,4,3,10,4,0,1,8,0,8,4,7,10,1,1,2,1,0,Less than 20,Female,625.4
08/09/2018,3,3,6,5,4,8,8,2,1,4,3,10,1,8,3,2,2,4,2,4,Less than 20,Female,677
08/09/2018,3,4,5,5,4,8,3,2,1,5,4,9,4,6,3,3,2,2,3,4,Less than 20,Male,662.8
08/09/2018,5,2,4,5,5,10,3,0,1,5,4,10,5,4,3,5,2,5,1,8,Less than 20,Male,677.9
08/09/2018,5,2,5,5,3,10,5,1,2,5,1,8,8,8,0,2,2,10,2,10,Less than 20,Male,693.6
08/09/2018,2,1,5,10,3,7,6,2,1,4,3,5,5,7,7,3,2,3,4,5,Less than 20,Male,670.7
08/09/2018,5,1,7,8,8,10,8,1,1,7,3,10,10,8,4,2,2,5,5,7,Less than 20,Male,734.8
08/09/2018,2,3,2,3,2,7,0,1,1,1,1,7,1,6,6,4,2,1,1,3,Less than 20,Female,606.3
08/09/2018,5,2,4,5,3,10,6,1,2,4,1,10,8,8,0,1,2,10,2,10,21 to 35,Male,697.4
08/09/2018,2,4,3,2,2,7,2,1,1,1,1,5,1,6,5,3,2,2,1,2,Less than 20,Female,605.9
08/09/2018,1,0,10,10,5,10,10,1,1,0,10,10,10,9,7,4,2,6,10,2,Less than 20,Male,726.5
08/09/2018,0,5,0,0,0,0,0,0,2,0,0,1,0,1,10,10,1,0,0,0,51 or more,Male,480
08/09/2018,3,1,5,10,2,10,6,2,2,3,0,3,5,7,0,8,1,8,2,6,Less than 20,Female,643.1
08/09/2018,3,1,4,1,2,4,7,0,1,5,1,7,1,7,0,6,2,4,4,7,51 or more,Male,652.4
08/09/2018,3,1,6,3,3,5,2,0,1,7,3,4,0,7,0,2,2,2,0,3,21 to 35,Female,643.3
08/09/2018,5,1,2,3,4,6,2,5,1,5,1,6,1,7,7,0,2,5,2,10,51 or more,Male,674.3
08/09/2018,2,1,10,3,1,3,3,2,1,8,1,5,2,7,10,2,2,2,2,6,21 to 35,Female,643.5
08/09/2018,1,1,1,5,1,2,1,0,1,2,1,3,2,7,1,7,2,2,2,2,Less than 20,Female,602.3
08/09/2018,3,4,2,5,10,10,7,5,1,3,2,9,2,7,4,0,2,10,8,2,36 to 50,Female,702.1
08/09/2018,5,1,10,10,10,10,10,5,1,10,5,10,10,8,0,0,2,10,3,10,21 to 35,Male,792.6
08/10/2018,0,2,4,3,3,10,6,0,2,4,2,7,5,6,4,6,1,3,2,4,Less than 20,Female,606.3
08/10/2018,3,5,2,5,10,10,1,5,2,1,0,1,2,10,0,3,2,10,1,3,36 to 50,Female,646.7
08/10/2018,2,3,7,6,3,10,7,1,1,8,7,7,3,6,4,4,2,10,5,5,21 to 35,Female,693
08/10/2018,4,4,5,4,5,5,4,2,1,4,4,5,5,7,5,5,2,5,5,4,21 to 35,Female,658.8
08/10/2018,4,2,8,5,6,8,3,2,1,2,1,4,3,8,6,2,1,3,4,5,Less than 20,Male,648.6
08/10/2018,3,3,1,0,0,1,0,2,2,1,0,3,0,10,0,0,1,1,0,10,21 to 35,Male,582.5
08/10/2018,3,1,7,3,2,5,2,1,1,8,6,3,5,9,0,1,2,1,1,4,Less than 20,Male,667.3
08/10/2018,5,0,10,8,10,10,5,5,1,10,2,8,5,8,0,4,2,6,10,7,36 to 50,Female,759.9
08/10/2018,2,5,10,0,10,10,1,3,1,9,6,10,4,7,0,0,2,5,1,5,36 to 50,Female,697.2
08/10/2018,5,4,7,10,4,7,5,1,2,8,3,7,3,7,0,0,2,10,4,5,Less than 20,Male,689.8
08/11/2018,4,1,8,6,4,3,1,5,1,7,2,4,3,7,0,0,2,4,4,10,51 or more,Female,697.7
08/11/2018,5,5,0,6,5,3,1,2,2,7,3,6,10,6,10,8,2,4,0,2,51 or more,Female,612.9
08/11/2018,5,3,5,5,4,10,2,5,1,7,1,4,5,8,0,3,2,10,1,5,51 or more,Female,696.2
08/11/2018,5,2,3,6,4,3,3,1,1,9,1,7,10,8,0,0,2,8,2,10,51 or more,Male,703.6
08/11/2018,5,2,3,4,4,4,2,1,1,9,1,7,9,8,0,0,2,9,1,10,51 or more,Male,698.5
08/11/2018,4,0,4,4,8,10,5,2,1,6,4,8,2,7,3,0,2,6,6,8,Less than 20,Male,712.1
08/11/2018,2,1,10,8,0,5,3,2,1,7,2,8,1,8,0,3,2,5,0,6,Less than 20,Female,676.6
08/12/2018,3,4,0,1,4,9,3,0,2,3,8,6,0,6,0,5,2,8,3,6,51 or more,Female,631.6
08/12/2018,2,1,5,3,0,2,0,0,1,7,1,8,0,7,0,1,2,4,0,5,51 or more,Female,637.3
08/12/2018,4,3,10,10,10,10,7,5,2,6,1,8,5,7,5,1,2,10,8,10,51 or more,Male,730.8
08/12/2018,5,4,5,5,10,5,2,2,2,6,5,5,3,7,0,1,1,5,5,5,51 or more,Female,653.7
08/12/2018,3,5,8,4,10,8,0,5,1,3,3,6,2,5,10,8,1,7,8,10,51 or more,Female,651.8
08/12/2018,2,5,2,5,10,10,7,2,2,6,1,2,7,7,2,4,2,5,2,5,Less than 20,Female,649.7
08/12/2018,4,2,10,7,8,8,7,2,1,7,6,3,5,8,0,3,2,7,6,7,21 to 35,Female,723.2
08/12/2018,1,2,5,10,6,5,3,1,1,10,3,10,10,7,4,5,2,5,8,5,21 to 35,Male,697.2
08/12/2018,5,0,5,4,10,6,5,5,1,6,5,10,10,7,0,0,2,10,4,10,51 or more,Male,755
08/12/2018,4,2,10,6,6,8,8,1,1,6,5,7,8,7,10,2,2,6,9,10,36 to 50,Female,717
08/12/2018,2,4,9,10,6,5,5,2,2,6,4,5,2,5,0,4,2,7,4,10,51 or more,Female,672
08/12/2018,2,2,3,1,2,4,0,3,2,10,7,3,5,7,3,1,2,2,0,1,51 or more,Female,626.1
08/12/2018,2,2,3,1,2,3,3,5,2,10,8,3,5,7,3,4,2,2,1,7,51 or more,Female,644.8
08/12/2018,2,2,9,4,4,8,6,1,1,6,2,7,3,8,0,3,2,5,4,6,Less than 20,Female,684.9
08/12/2018,4,4,1,8,5,10,2,0,1,7,4,2,6,8,2,2,2,0,4,8,Less than 20,Male,666.9
08/12/2018,5,3,4,4,4,6,0,0,1,2,1,3,1,6,10,5,1,0,0,3,Less than 20,Female,585.1
08/12/2018,4,3,10,10,7,10,5,1,1,8,1,8,0,7,0,1,1,10,3,3,Less than 20,Female,691.7
08/12/2018,4,4,5,5,5,10,4,0,1,7,3,7,3,6,6,8,1,3,4,3,Less than 20,Female,633.5
08/12/2018,3,3,4,5,3,10,4,1,1,6,2,4,4,7,6,6,2,10,2,3,Less than 20,Female,655.2
08/12/2018,4,3,3,8,7,9,7,1,1,9,5,6,6,8,0,4,2,7,5,6,Less than 20,Female,710.2
08/12/2018,4,2,3,4,8,10,5,4,1,7,4,8,0,7,10,3,1,4,3,4,Less than 20,Female,659.4
08/12/2018,5,3,7,3,2,10,1,3,1,5,0,9,0,8,0,10,2,0,1,5,Less than 20,Female,651.3
08/12/2018,4,4,10,5,10,10,2,4,1,10,1,10,10,7,10,1,1,10,2,4,Less than 20,Male,697.2
08/12/2018,5,5,8,9,4,10,5,4,2,4,3,6,2,6,10,4,2,7,3,2,Less than 20,Female,653.7
08/12/2018,5,2,3,5,1,10,3,1,1,3,2,8,4,7,0,1,1,5,2,10,Less than 20,Male,666.2
08/12/2018,5,2,10,10,9,4,10,5,1,10,3,10,9,8,0,2,2,10,4,9,51 or more,Female,768.8
08/12/2018,4,4,5,5,3,10,3,3,1,10,3,8,10,7,10,1,2,4,1,5,Less than 20,Male,681.5
08/12/2018,4,3,6,10,6,10,5,0,1,4,5,7,6,8,1,0,1,0,3,4,Less than 20,Male,674.7
08/12/2018,4,2,3,4,1,10,3,1,1,3,2,8,3,7,10,1,1,4,2,5,Less than 20,Male,632.2
08/12/2018,3,4,3,4,7,7,7,4,2,5,5,5,3,6,0,0,1,5,4,5,51 or more,Female,651.8
08/12/2018,2,5,2,3,7,10,6,3,1,6,2,4,0,8,8,3,1,2,1,3,Less than 20,Female,619.7
08/12/2018,5,0,0,2,1,1,5,2,2,10,1,2,0,9,10,1,2,5,8,10,51 or more,Male,643.3
08/12/2018,5,3,5,7,7,10,10,1,1,5,3,8,3,8,3,4,2,7,2,2,Less than 20,Female,693.6
8/13/18,4,3,10,10,10,10,0,5,1,7,2,8,5,7,3,3,2,5,1,5,51 or more,Female,710.4
8/13/18,5,3,3,5,10,6,9,3,1,2,1,7,10,8,0,1,1,10,4,7,51 or more,Female,701.9
8/13/18,4,2,4,6,7,10,2,3,1,6,5,10,1,7,0,4,2,4,1,5,36 to 50,Female,690.4
8/13/18,3,5,5,7,5,4,2,5,1,5,1,8,8,6,0,0,1,7,2,7,51 or more,Female,671.1
8/13/18,4,2,3,3,4,1,6,2,1,5,3,4,5,7,0,1,2,10,4,7,51 or more,Male,680.7
8/13/18,4,4,4,2,2,4,9,4,1,4,3,7,7,7,1,1,2,10,4,5,Less than 20,Female,689.8
8/13/18,5,4,2,4,2,10,4,2,1,6,4,8,3,9,0,7,1,4,1,3,Less than 20,Female,647.9
8/13/18,5,2,10,6,4,10,6,1,1,5,3,6,4,8,0,3,2,10,2,4,Less than 20,Female,705.1
8/13/18,2,3,1,0,1,6,0,3,1,5,0,3,5,6,0,4,2,1,1,0,Less than 20,Female,612.3
8/13/18,5,4,5,8,3,10,4,1,1,8,3,8,5,6,0,5,2,3,3,1,Less than 20,Female,676.2
8/13/18,2,3,5,5,2,7,5,0,1,7,2,5,1,7,0,7,2,7,1,3,Less than 20,Female,645.2
8/13/18,4,1,10,10,10,10,5,3,1,6,5,10,5,6,2,2,2,7,3,5,Less than 20,Female,734.4
